,Date,State_abb,State,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude,Free Treatment,Early RX Refills,SEP,Waiver 1135,Paid Sick Leave,stay_at_home,non_essential_business_closure,large_gathering_ban,school_closure,bar_restaurant_limits,primary_election_postponed,emergency_declaration,adult_under_60,adult_over_60,risk_under_60,risk_over_60,hospital_beds,beds_per_thousand,total_chc,total_chc_delivery_sites
825,2020-02-24,NE,Nebraska,"Omaha, NE",US,2020-02-24 23:33:02,0.0,0.0,0.0,,,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"1,025,529","435,081","148,520","435,080","6,842",3.55,7.0,45
826,2020-02-24,CA,California,"Travis, CA",US,2020-02-24 23:33:02,0.0,0.0,0.0,,,0,0,1,0,1,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"22,523,811","8,282,499","3,122,640","8,282,500","72,511",1.84,177.0,"1,740"
827,2020-03-19,NY,New York,New York,US,2020-03-19 23:43:04,5365.0,34.0,0.0,42.1657,-74.9481,0,0,1,0,1,0.0,0.0,999.0,1.0,1.0,0.0,1.0,"11,130,182","4,597,048","1,651,410","4,597,050","51,927",2.66,62.0,760
828,2020-03-19,WA,Washington,Washington,US,2020-03-19 23:43:04,1376.0,74.0,0.0,47.4009,-121.4905,0,1,1,1,1,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"4,149,456","1,742,454","588,710","1,742,450","12,774",1.7,27.0,349
829,2020-03-19,CA,California,California,US,2020-03-19 21:13:40,952.0,18.0,0.0,36.1162,-119.6816,0,1,1,0,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,"22,523,811","8,282,499","3,122,640","8,282,500","72,511",1.84,177.0,"1,740"
830,2020-03-19,NJ,New Jersey,New Jersey,US,2020-03-19 23:43:04,742.0,9.0,0.0,40.2989,-74.521,0,0,0,0,1,0.0,0.0,50.0,1.0,1.0,0.0,1.0,"5,008,891","2,069,589","749,200","2,069,580","20,901",2.35,23.0,129
831,2020-03-19,IL,Illinois,Illinois,US,2020-03-19 21:13:40,422.0,4.0,0.0,40.3495,-88.9861,0,0,0,0,0,0.0,0.0,999.0,1.0,0.0,0.0,1.0,"7,044,811","2,865,849","1,064,160","2,865,850","32,066",2.52,44.0,402
832,2020-03-19,FL,Florida,Florida,US,2020-03-19 23:43:04,417.0,9.0,0.0,27.7663,-81.6868,0,1,0,1,0,0.0,0.0,999.0,1.0,1.0,0.0,1.0,"11,219,768","5,986,562","2,011,240","5,986,560","54,744",2.58,47.0,610
833,2020-03-19,LA,Louisiana,Louisiana,US,2020-03-19 23:43:04,392.0,10.0,0.0,31.1695,-91.8678,0,1,0,0,0,0.0,0.0,999.0,1.0,1.0,1.0,1.0,"2,551,197","1,044,033","509,640","1,044,030","15,272",3.28,34.0,287
834,2020-03-19,MI,Michigan,Michigan,US,2020-03-19 23:43:04,334.0,3.0,0.0,43.3266,-84.5361,0,0,0,0,0,0.0,0.0,999.0,1.0,1.0,0.0,1.0,"5,371,485","2,458,685","931,030","2,458,690","24,949",2.5,38.0,302
835,2020-03-19,MA,Massachusetts,Massachusetts,US,2020-03-19 21:13:35,328.0,0.0,0.0,42.2302,-71.5301,1,0,1,0,1,0.0,0.0,999.0,1.0,1.0,0.0,1.0,3872650,1667210,493230,1667200,15649,2.27,39.0,276
836,2020-03-19,GA,Georgia,Georgia,US,2020-03-19 21:13:35,287.0,10.0,0.0,33.0406,-83.6431,0,0,0,0,0,0.0,0.0,999.0,1.0,0.0,1.0,1.0,"5,873,782","2,200,308","988,850","2,200,300","25,114",2.39,35.0,265
837,2020-03-19,CO,Colorado,Colorado,US,2020-03-19 23:43:04,277.0,4.0,0.0,39.0598,-105.3111,0,1,1,0,1,0.0,0.0,999.0,1.0,1.0,0.0,1.0,"3,242,253","1,202,617","414,030","1,202,620","10,574",1.86,20.0,215
838,2020-03-19,TX,Texas,Texas,US,2020-03-19 21:13:35,260.0,5.0,0.0,31.0545,-97.5635,0,0,0,0,0,0.0,0.0,10.0,1.0,1.0,0.0,1.0,"16,091,113","5,384,517","2,443,450","5,384,520","65,671",2.29,72.0,537
839,2020-03-19,PA,Pennsylvania,Pennsylvania,US,2020-03-19 21:13:35,206.0,1.0,0.0,40.5908,-77.2098,0,0,0,0,0,0.0,1.0,999.0,1.0,0.0,0.0,1.0,"6,872,191","3,305,489","1,149,760","3,305,490","36,730",2.87,43.0,306
840,2020-03-19,CT,Connecticut,Connecticut,US,2020-03-19 23:43:04,159.0,2.0,0.0,41.5978,-72.7554,0,0,1,0,1,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"1,964,143","888,507","274,780","888,500","7,194",2.01,16.0,290
841,2020-03-19,WI,Wisconsin,Wisconsin,US,2020-03-19 23:43:04,159.0,0.0,0.0,44.2685,-89.6165,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,"3,143,755","1,401,735","402,490","1,401,730","12,103",2.08,17.0,143
842,2020-03-19,TN,Tennessee,Tennessee,US,2020-03-19 21:13:40,154.0,0.0,0.0,35.7478,-86.6923,0,0,0,0,0,0.0,0.0,999.0,1.0,0.0,0.0,1.0,"3,691,691","1,597,709","740,500","1,597,710","19,387",2.86,29.0,207
843,2020-03-19,NC,North Carolina,North Carolina,US,2020-03-19 23:43:04,123.0,0.0,0.0,35.6301,-79.8064,0,0,0,0,0,0.0,0.0,50.0,1.0,1.0,0.0,1.0,"5,697,079","2,425,771","981,530","2,425,780","21,549",2.08,40.0,264
844,2020-03-19,OH,Ohio,Ohio,US,2020-03-19 21:43:03,119.0,0.0,0.0,40.3888,-82.7649,0,0,0,0,0,0.0,0.0,999.0,1.0,1.0,1.0,1.0,"6,239,876","2,871,054","1,085,450","2,871,060","33,157",2.84,47.0,304
845,2020-03-19,MD,Maryland,Maryland,US,2020-03-19 21:43:03,107.0,1.0,0.0,39.0639,-76.8021,0,1,1,0,1,0.0,0.0,10.0,1.0,1.0,1.0,1.0,"3,376,067","1,374,623","537,290","1,374,620","11,577",1.92,17.0,129
846,2020-03-19,VA,Virginia,Virginia,US,2020-03-19 23:43:04,99.0,2.0,0.0,37.7693,-78.17,0,0,0,0,0,0.0,0.0,999.0,1.0,0.0,0.0,1.0,"4,758,327","1,916,893","701,950","1,916,890","18,065",2.12,26.0,166
847,2020-03-19,NV,Nevada,Nevada,US,2020-03-19 21:43:03,95.0,1.0,0.0,38.3135,-117.0554,0,0,1,0,0,0.0,0.0,999.0,1.0,1.0,0.0,1.0,"1,682,170","694,270","249,770","694,260","6,493",2.14,7.0,45
848,2020-03-19,MN,Minnesota,Minnesota,US,2020-03-19 18:43:03,89.0,0.0,0.0,45.6945,-93.9002,0,0,0,0,0,0.0,0.0,999.0,1.0,1.0,0.0,1.0,"3,029,819","1,305,981","375,540","1,305,980",13895,2.48,16.0,87
849,2020-03-19,OR,Oregon,Oregon,US,2020-03-19 21:43:03,88.0,3.0,0.0,44.572,-122.0709,0,0,0,0,1,0.0,0.0,999.0,1.0,1.0,0.0,1.0,"2,299,991","1,036,369","411,130","1,036,370","6,889",1.65,30.0,232
850,2020-03-19,SC,South Carolina,South Carolina,US,2020-03-19 23:43:04,81.0,1.0,0.0,33.8569,-80.945,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,"2,719,708","1,281,062","507,420","1,281,060","12,120",2.38,23.0,200
851,2020-03-19,UT,Utah,Utah,US,2020-03-19 23:43:04,80.0,0.0,0.0,40.15,-111.8624,0,0,0,0,0,0.0,0.0,10.0,1.0,1.0,0.0,1.0,"1,728,836","509,354","240,110","509,360","5,767",1.83,13.0,60
852,2020-03-19,AL,Alabama,Alabama,US,2020-03-19 23:43:04,78.0,0.0,0.0,32.3182,-86.9023,0,0,0,0,0,0.0,0.0,25.0,1.0,1.0,1.0,1.0,"2,620,083","1,190,177","566,450","1,190,180","15,278",3.13,15.0,144
853,2020-03-19,AR,Arkansas,Arkansas,US,2020-03-19 21:43:03,62.0,0.0,0.0,34.9697,-92.3731,0,0,0,0,0,0.0,0.0,999.0,1.0,1.0,0.0,1.0,"1,598,536","722,684","356,880","722,680","9,517",3.16,12.0,142
854,2020-03-19,IN,Indiana,Indiana,US,2020-03-19 23:43:04,60.0,2.0,0.0,39.8494,-86.2583,0,0,0,0,0,0.0,0.0,999.0,1.0,1.0,0.0,1.0,"3,621,951","1,519,919","683,090","1,519,920","18,156",2.71,25.0,197
855,2020-03-19,ME,Maine,Maine,US,2020-03-19 18:43:03,52.0,0.0,0.0,44.6939,-69.3819,0,1,0,0,0,0.0,0.0,10.0,0.0,1.0,0.0,1.0,"700,623","388,697","125,360","388,690","3,400",2.54,18.0,156
856,2020-03-19,MS,Mississippi,Mississippi,US,2020-03-19 23:43:04,50.0,1.0,0.0,32.7416,-89.6787,0,0,0,0,0,0.0,0.0,999.0,1.0,0.0,0.0,1.0,"1,600,203","678,877","314,570","678,870","12,071",4.05,20.0,227
857,2020-03-16,Unassigned Location,Unassigned Location,Diamond Princess,US,2020-03-16 16:53:06,47.0,0.0,0.0,35.4437,139.638,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,,,,,,,,
858,2020-03-19,AZ,Arizona,Arizona,US,2020-03-19 23:43:04,45.0,0.0,0.0,33.7298,-111.4312,0,0,0,0,1,0.0,0.0,999.0,1.0,1.0,0.0,1.0,"3,810,152","1,687,168","633,770","1,687,160","13,846",1.93,20.0,188
859,2020-03-19,IA,Iowa,Iowa,US,2020-03-19 23:43:04,44.0,0.0,0.0,42.0115,-93.2105,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,"1,668,131","766,109","236,630","766,120","9,423",2.99,14.0,80
860,2020-03-19,NH,New Hampshire,New Hampshire,US,2020-03-19 23:43:04,44.0,0.0,0.0,43.4525,-71.5639,0,1,0,0,0,0.0,0.0,50.0,1.0,1.0,0.0,1.0,"738,454","356,756","130,070","356,760","2,783",2.06,10.0,43
861,2020-03-19,OK,Oklahoma,Oklahoma,US,2020-03-19 23:43:04,44.0,1.0,0.0,35.5653,-96.9289,0,0,0,0,0,0.0,0.0,999.0,1.0,0.0,0.0,1.0,"2,105,639","890,991","383,760","890,990","11,144",2.83,20.0,99
862,2020-03-19,RI,Rhode Island,Rhode Island,US,2020-03-19 23:43:04,44.0,0.0,0.0,41.6809,-71.5118,0,1,0,0,1,1.0,0.0,25.0,1.0,1.0,0.0,1.0,"589,646","266,204","96,990","266,210","2,187",2.07,8.0,52
863,2020-03-19,DC,District of Columbia,District of Columbia,US,2020-03-19 02:33:09,40.0,0.0,0.0,38.8974,-77.0268,0,1,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,1.0,450099,127311,51200,127310,3114,4.44,8.0,66
864,2020-03-19,KY,Kentucky,Kentucky,US,2020-03-19 23:43:04,37.0,2.0,0.0,37.6681,-84.6701,0,1,0,0,0,0.0,0.0,999.0,1.0,1.0,1.0,1.0,"2,384,137","1,087,273","492,520","1,087,270","14,329",3.21,24.0,324
865,2020-03-19,NM,New Mexico,New Mexico,US,2020-03-19 21:43:03,35.0,0.0,0.0,34.8405,-106.2485,1,0,0,0,0,0.0,0.0,999.0,1.0,1.0,0.0,1.0,"1,099,806","505,804","181,190","505,810","3,811",1.82,17.0,212
866,2020-03-19,KS,Kansas,Kansas,US,2020-03-19 21:43:03,34.0,1.0,0.0,38.5266,-96.7265,0,0,0,0,0,0.0,0.0,50.0,1.0,1.0,0.0,1.0,"1,544,045","668,545","235,430","668,550","9,659",3.32,18.0,91
867,2020-03-19,MO,Missouri,Missouri,US,2020-03-19 23:43:04,31.0,1.0,0.0,38.4561,-92.2884,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,1.0,"3,301,102","1,461,538","618,360","1,461,530","18,749",3.06,29.0,270
868,2020-03-19,DE,Delaware,Delaware,US,2020-03-19 23:43:04,30.0,0.0,0.0,39.3185,-75.5071,0,1,0,0,0,0.0,0.0,50.0,1.0,1.0,0.0,1.0,"518,403","250,717","87,190","250,720","2,101",2.18,3.0,17
869,2020-03-19,NE,Nebraska,Nebraska,US,2020-03-19 02:33:09,29.0,0.0,0.0,41.1254,-98.2681,0,0,0,0,0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,"1,025,529","435,081","148,520","435,080","6,842",3.55,7.0,45
870,2020-03-19,Unassigned Location,Unassigned Location,Grand Princess,US,2020-03-19 19:13:18,22.0,0.0,0.0,37.6489,-122.6655,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,,,,,,,,
871,2020-03-19,VT,Vermont,Vermont,US,2020-03-19 21:43:03,22.0,0.0,0.0,44.0459,-72.7107,0,0,0,0,1,0.0,0.0,999.0,1.0,1.0,0.0,1.0,"331,180","175,860","44,710","175,860","1,305",2.09,11.0,72
872,2020-03-19,ND,North Dakota,North Dakota,US,2020-03-19 23:43:04,18.0,0.0,0.0,47.5289,-99.784,0,0,0,0,0,0.0,0.0,999.0,1.0,1.0,0.0,1.0,"414,022","166,598","53,790","166,600","3,235",4.27,4.0,26
873,2020-03-19,WY,Wyoming,Wyoming,US,2020-03-19 04:33:18,18.0,0.0,0.0,42.756,-107.3025,0,0,0,0,0,0.0,0.0,999.0,1.0,1.0,0.0,1.0,"308,190","133,680","45,840","133,690","2,015",3.49,6.0,14
874,2020-03-19,HI,Hawaii,Hawaii,US,2020-03-19 02:33:09,16.0,0.0,0.0,21.0943,-157.4983,0,0,0,0,0,1.0,0.0,10.0,1.0,1.0,0.0,1.0,"770,334","351,836","109,550","351,840","2,749",1.94,14.0,73
876,2020-03-19,ID,Idaho,Idaho,US,2020-03-19 02:33:09,11.0,0.0,0.0,44.2405,-114.4788,0,0,0,0,0,1.0,0.0,999.0,0.0,0.0,0.0,1.0,"912,172","398,298","143,790","398,310","3,396",1.94,14.0,115
877,2020-03-18,MT,Montana,Montana,US,2020-03-18 19:33:03,11.0,0.0,0.0,46.9219,-110.4544,0,0,0,0,0,0.0,0.0,999.0,1.0,0.0,0.0,1.0,"551,399","282,771","80,520","282,780","3,542",3.34,14.0,65
878,2020-03-17,SD,South Dakota,South Dakota,US,2020-03-17 23:33:02,11.0,1.0,0.0,44.2998,-99.4388,0,0,0,0,0,0.0,0.0,999.0,1.0,0.0,0.0,1.0,"454,877","208,813","59,680","208,820","4,183",4.76,4.0,48
879,2020-03-19,AK,Alaska,Alaska,US,2020-03-19 02:33:09,9.0,0.0,0.0,61.3707,-152.4044,0,1,0,0,0,1.0,0.0,999.0,1.0,1.0,0.0,1.0,"419,878","136,512","59,930","136,510","1,636",2.23,27.0,193
883,2020-03-19,WV,West Virginia,West Virginia,US,2020-03-19 02:33:09,2.0,0.0,0.0,38.4912,-80.9545,0,1,0,0,0,0.0,0.0,999.0,1.0,1.0,0.0,1.0,"937,210","501,440","233,150","501,440","6,868",3.81,27.0,342
884,2020-03-19,Unassigned Location,Unassigned Location,US,US,2020-03-19 19:13:18,1.0,0.0,108.0,37.0902,-95.7129,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,,,,,,,,
885,2020-03-18,NY,New York,New York,US,2020-03-18 19:33:03,2495.0,16.0,0.0,42.1657,-74.9481,0,0,1,0,1,0.0,0.0,999.0,1.0,1.0,0.0,1.0,"11,130,182","4,597,048","1,651,410","4,597,050","51,927",2.66,62.0,760
886,2020-03-18,WA,Washington,Washington,US,2020-03-18 14:13:56,1014.0,55.0,0.0,47.4009,-121.4905,0,1,1,1,1,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"4,149,456","1,742,454","588,710","1,742,450","12,774",1.7,27.0,349
887,2020-03-18,CA,California,California,US,2020-03-18 19:14:34,751.0,13.0,0.0,36.1162,-119.6816,0,1,1,0,1,0.0,0.0,999.0,0.0,1.0,0.0,1.0,"22,523,811","8,282,499","3,122,640","8,282,500","72,511",1.84,177.0,"1,740"
888,2020-03-18,FL,Florida,Florida,US,2020-03-18 19:14:34,314.0,7.0,0.0,27.7663,-81.6868,0,1,0,1,0,0.0,0.0,999.0,1.0,1.0,0.0,1.0,"11,219,768","5,986,562","2,011,240","5,986,560","54,744",2.58,47.0,610
889,2020-03-18,NJ,New Jersey,New Jersey,US,2020-03-18 14:13:56,267.0,3.0,0.0,40.2989,-74.521,0,0,0,0,1,0.0,0.0,50.0,1.0,1.0,0.0,1.0,"5,008,891","2,069,589","749,200","2,069,580","20,901",2.35,23.0,129
890,2020-03-18,LA,Louisiana,Louisiana,US,2020-03-18 19:33:03,257.0,4.0,0.0,31.1695,-91.8678,0,1,0,0,0,0.0,0.0,999.0,1.0,1.0,1.0,1.0,"2,551,197","1,044,033","509,640","1,044,030","15,272",3.28,34.0,287
891,2020-03-18,MA,Massachusetts,Massachusetts,US,2020-03-18 14:13:56,218.0,0.0,0.0,42.2302,-71.5301,1,0,1,0,1,0.0,0.0,999.0,1.0,1.0,0.0,1.0,3872650,1667210,493230,1667200,15649,2.27,39.0,276
892,2020-03-18,GA,Georgia,Georgia,US,2020-03-18 19:14:34,199.0,3.0,0.0,33.0406,-83.6431,0,0,0,0,0,0.0,0.0,999.0,1.0,0.0,1.0,1.0,"5,873,782","2,200,308","988,850","2,200,300","25,114",2.39,35.0,265
893,2020-03-18,CO,Colorado,Colorado,US,2020-03-18 15:53:09,184.0,2.0,0.0,39.0598,-105.3111,0,1,0,0,1,0.0,0.0,999.0,1.0,1.0,0.0,1.0,"3,242,253","1,202,617","414,030","1,202,620","10,574",1.86,20.0,215
894,2020-03-18,TX,Texas,Texas,US,2020-03-18 19:53:03,173.0,3.0,0.0,31.0545,-97.5635,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,1.0,"16,091,113","5,384,517","2,443,450","5,384,520","65,671",2.29,72.0,537
895,2020-03-18,IL,Illinois,Illinois,US,2020-03-18 19:14:34,162.0,1.0,0.0,40.3495,-88.9861,0,0,0,0,0,0.0,0.0,999.0,1.0,0.0,0.0,1.0,"7,044,811","2,865,849","1,064,160","2,865,850","32,066",2.52,44.0,402
896,2020-03-18,PA,Pennsylvania,Pennsylvania,US,2020-03-18 19:14:34,152.0,0.0,0.0,40.5908,-77.2098,0,0,0,0,0,0.0,0.0,999.0,1.0,0.0,0.0,1.0,"6,872,191","3,305,489","1,149,760","3,305,490","36,730",2.87,43.0,306
897,2020-03-18,WI,Wisconsin,Wisconsin,US,2020-03-18 19:14:34,92.0,0.0,0.0,44.2685,-89.6165,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,"3,143,755","1,401,735","402,490","1,401,730","12,103",2.08,17.0,143
898,2020-03-18,OH,Ohio,Ohio,US,2020-03-18 19:14:34,86.0,0.0,0.0,40.3888,-82.7649,0,0,0,0,0,0.0,0.0,999.0,1.0,1.0,1.0,1.0,"6,239,876","2,871,054","1,085,450","2,871,060","33,157",2.84,47.0,304
899,2020-03-18,MD,Maryland,Maryland,US,2020-03-18 19:14:34,85.0,0.0,0.0,39.0639,-76.8021,0,1,1,0,1,0.0,0.0,10.0,1.0,1.0,1.0,1.0,"3,376,067","1,374,623","537,290","1,374,620","11,577",1.92,17.0,129
900,2020-03-18,MI,Michigan,Michigan,US,2020-03-18 19:14:34,83.0,0.0,0.0,43.3266,-84.5361,0,0,0,0,0,0.0,0.0,999.0,1.0,1.0,0.0,1.0,"5,371,485","2,458,685","931,030","2,458,690","24,949",2.5,38.0,302
901,2020-03-18,TN,Tennessee,Tennessee,US,2020-03-18 19:14:34,79.0,0.0,0.0,35.7478,-86.6923,0,0,0,0,0,0.0,0.0,999.0,1.0,0.0,0.0,1.0,"3,691,691","1,597,709","740,500","1,597,710","19,387",2.86,29.0,207
902,2020-03-18,MN,Minnesota,Minnesota,US,2020-03-18 19:14:34,77.0,0.0,0.0,45.6945,-93.9002,0,0,0,0,0,0.0,0.0,999.0,1.0,1.0,0.0,1.0,"3,029,819","1,305,981","375,540","1,305,980",13895,2.48,16.0,87
903,2020-03-18,VA,Virginia,Virginia,US,2020-03-18 19:53:03,77.0,2.0,0.0,37.7693,-78.17,0,0,0,0,0,0.0,0.0,999.0,1.0,0.0,0.0,1.0,"4,758,327","1,916,893","701,950","1,916,890","18,065",2.12,26.0,166
904,2020-03-18,NC,North Carolina,North Carolina,US,2020-03-18 19:14:34,70.0,0.0,0.0,35.6301,-79.8064,0,0,0,0,0,0.0,0.0,50.0,1.0,1.0,0.0,1.0,"5,697,079","2,425,771","981,530","2,425,780","21,549",2.08,40.0,264
905,2020-03-17,CT,Connecticut,Connecticut,US,2020-03-17 23:13:10,68.0,0.0,0.0,41.5978,-72.7554,0,0,1,0,1,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"1,964,143","888,507","274,780","888,500","7,194",2.01,16.0,290
906,2020-03-18,OR,Oregon,Oregon,US,2020-03-18 13:53:03,68.0,2.0,0.0,44.572,-122.0709,0,0,0,0,1,0.0,0.0,999.0,1.0,1.0,0.0,1.0,"2,299,991","1,036,369","411,130","1,036,370","6,889",1.65,30.0,232
907,2020-03-18,NV,Nevada,Nevada,US,2020-03-18 19:14:34,55.0,1.0,0.0,38.3135,-117.0554,0,0,1,0,0,0.0,0.0,999.0,1.0,1.0,0.0,1.0,"1,682,170","694,270","249,770","694,260","6,493",2.14,7.0,45
908,2020-03-17,UT,Utah,Utah,US,2020-03-17 20:53:02,51.0,0.0,0.0,40.15,-111.8624,0,0,0,0,0,0.0,0.0,999.0,1.0,0.0,0.0,1.0,"1,728,836","509,354","240,110","509,360","5,767",1.83,13.0,60
909,2020-03-16,Unassigned Location,Unassigned Location,Diamond Princess,US,2020-03-16 16:53:06,47.0,0.0,0.0,35.4437,139.638,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,,,,,,,,
910,2020-03-17,SC,South Carolina,South Carolina,US,2020-03-17 23:13:10,47.0,1.0,0.0,33.8569,-80.945,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,"2,719,708","1,281,062","507,420","1,281,060","12,120",2.38,23.0,200
911,2020-03-18,AL,Alabama,Alabama,US,2020-03-18 19:33:03,46.0,0.0,0.0,32.3182,-86.9023,0,0,0,0,0,0.0,0.0,25.0,1.0,1.0,1.0,1.0,"2,620,083","1,190,177","566,450","1,190,180","15,278",3.13,15.0,144
912,2020-03-18,ME,Maine,Maine,US,2020-03-18 19:33:03,42.0,0.0,0.0,44.6939,-69.3819,0,1,0,0,0,0.0,0.0,10.0,0.0,1.0,0.0,1.0,"700,623","388,697","125,360","388,690","3,400",2.54,18.0,156
913,2020-03-18,IN,Indiana,Indiana,US,2020-03-18 19:33:03,39.0,2.0,0.0,39.8494,-86.2583,0,0,0,0,0,0.0,0.0,999.0,0.0,1.0,0.0,1.0,"3,621,951","1,519,919","683,090","1,519,920","18,156",2.71,25.0,197
914,2020-03-18,MS,Mississippi,Mississippi,US,2020-03-18 19:33:03,34.0,0.0,0.0,32.7416,-89.6787,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,1.0,"1,600,203","678,877","314,570","678,870","12,071",4.05,20.0,227
915,2020-03-18,AR,Arkansas,Arkansas,US,2020-03-18 19:33:03,33.0,0.0,0.0,34.9697,-92.3731,0,0,0,0,0,0.0,0.0,999.0,1.0,1.0,0.0,1.0,"1,598,536","722,684","356,880","722,680","9,517",3.16,12.0,142
916,2020-03-18,RI,Rhode Island,Rhode Island,US,2020-03-18 19:33:03,33.0,0.0,0.0,41.6809,-71.5118,0,1,0,0,1,1.0,0.0,25.0,1.0,1.0,0.0,1.0,"589,646","266,204","96,990","266,210","2,187",2.07,8.0,52
917,2020-03-18,DC,District of Columbia,District of Columbia,US,2020-03-18 05:53:25,31.0,0.0,0.0,38.8974,-77.0268,0,1,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,1.0,450099,127311,51200,127310,3114,4.44,8.0,66
918,2020-03-18,IA,Iowa,Iowa,US,2020-03-18 05:53:25,29.0,0.0,0.0,42.0115,-93.2105,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,"1,668,131","766,109","236,630","766,120","9,423",2.99,14.0,80
919,2020-03-18,AZ,Arizona,Arizona,US,2020-03-18 19:33:03,27.0,0.0,0.0,33.7298,-111.4312,0,0,0,0,1,0.0,0.0,999.0,1.0,0.0,0.0,1.0,"3,810,152","1,687,168","633,770","1,687,160","13,846",1.93,20.0,188
920,2020-03-18,KY,Kentucky,Kentucky,US,2020-03-18 14:13:56,27.0,1.0,0.0,37.6681,-84.6701,0,1,0,0,0,0.0,0.0,999.0,1.0,1.0,1.0,1.0,"2,384,137","1,087,273","492,520","1,087,270","14,329",3.21,24.0,324
921,2020-03-17,NH,New Hampshire,New Hampshire,US,2020-03-17 23:13:10,26.0,0.0,0.0,43.4525,-71.5639,0,1,0,0,0,0.0,0.0,50.0,1.0,1.0,0.0,1.0,"738,454","356,756","130,070","356,760","2,783",2.06,10.0,43
922,2020-03-18,NE,Nebraska,Nebraska,US,2020-03-18 13:53:03,24.0,0.0,0.0,41.1254,-98.2681,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,1.0,"1,025,529","435,081","148,520","435,080","6,842",3.55,7.0,45
923,2020-03-17,NM,New Mexico,New Mexico,US,2020-03-17 23:13:10,23.0,0.0,0.0,34.8405,-106.2485,1,0,0,0,0,0.0,0.0,999.0,1.0,1.0,0.0,1.0,"1,099,806","505,804","181,190","505,810","3,811",1.82,17.0,212
924,2020-03-17,Unassigned Location,Unassigned Location,Grand Princess,US,2020-03-17 20:53:02,21.0,0.0,0.0,37.6489,-122.6655,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,,,,,,,,
925,2020-03-18,DE,Delaware,Delaware,US,2020-03-18 19:33:03,19.0,0.0,0.0,39.3185,-75.5071,0,1,0,0,0,0.0,0.0,50.0,1.0,1.0,0.0,1.0,"518,403","250,717","87,190","250,720","2,101",2.18,3.0,17
926,2020-03-17,OK,Oklahoma,Oklahoma,US,2020-03-17 17:53:03,19.0,0.0,0.0,35.5653,-96.9289,0,0,0,0,0,0.0,0.0,999.0,1.0,0.0,0.0,1.0,"2,105,639","890,991","383,760","890,990","11,144",2.83,20.0,99
927,2020-03-17,KS,Kansas,Kansas,US,2020-03-17 23:13:10,18.0,1.0,0.0,38.5266,-96.7265,0,0,0,0,0,0.0,0.0,50.0,1.0,1.0,0.0,1.0,"1,544,045","668,545","235,430","668,550","9,659",3.32,18.0,91
928,2020-03-18,MO,Missouri,Missouri,US,2020-03-18 19:33:03,18.0,0.0,0.0,38.4561,-92.2884,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,1.0,"3,301,102","1,461,538","618,360","1,461,530","18,749",3.06,29.0,270
929,2020-03-18,VT,Vermont,Vermont,US,2020-03-18 19:33:03,18.0,0.0,0.0,44.0459,-72.7107,0,0,0,0,1,0.0,0.0,999.0,1.0,1.0,0.0,1.0,"331,180","175,860","44,710","175,860","1,305",2.09,11.0,72
930,2020-03-18,WY,Wyoming,Wyoming,US,2020-03-18 13:53:03,15.0,0.0,0.0,42.756,-107.3025,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,1.0,"308,190","133,680","45,840","133,690","2,015",3.49,6.0,14
931,2020-03-18,HI,Hawaii,Hawaii,US,2020-03-18 05:53:25,14.0,0.0,0.0,21.0943,-157.4983,0,0,0,0,0,1.0,0.0,10.0,1.0,1.0,0.0,1.0,"770,334","351,836","109,550","351,840","2,749",1.94,14.0,73
932,2020-03-18,MT,Montana,Montana,US,2020-03-18 19:33:03,11.0,0.0,0.0,46.9219,-110.4544,0,0,0,0,0,0.0,0.0,999.0,1.0,0.0,0.0,1.0,"551,399","282,771","80,520","282,780","3,542",3.34,14.0,65
